Year,Pos,Pts,Reb,Ast,Stl,Blk,Tov,PF,FG%,3PT%,FT%,TS%,PER,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%
1984,C,9.934,6.328,1.386,0.518,1.15,1.718,2.834,0.512046598,0,0.728656519,0.5496,13.546,0.00478,0.3982,14.55,7.524,1.028,2.692,17.336,17.196
1984,PF,11.23617021,6.29787234,1.627659574,0.717021277,0.691489362,1.844680851,2.961702128,0.503283873,0.133333333,0.738591917,0.546978723,13.9106383,0.007553191,0.378340426,13.8106383,8.727659574,1.342553191,1.534042553,16.34255319,18.73404255
1984,PG,10.94634146,2.565853659,5.726829268,1.402439024,0.17804878,2.063414634,2.197560976,0.470885403,0.281632653,0.797814208,0.526414634,14.5902439,0.070487805,0.286439024,5.109756098,28.14878049,2.453658537,0.356097561,17.49756098,18.25853659
1984,SF,13.39777778,4.144444444,2.237777778,0.82,0.362222222,1.715555556,2.275555556,0.493770764,0.292993631,0.779834078,0.531933333,14.74444444,0.032577778,0.327977778,9.108888889,12.26444444,1.562222222,0.768888889,13.24444444,21.26444444
1984,SG,13.39512195,2.841463415,3.42195122,1.097560976,0.258536585,1.912195122,2.392682927,0.488110964,0.31884058,0.800986842,0.535756098,14.52682927,0.063414634,0.258829268,5.826829268,17.87317073,1.968292683,0.512195122,13.9804878,21.03170732
1983,AVERAGE,11.51238938,4.44159292,2.740707965,0.884513274,0.55,1.831858407,2.619469027,0.494179894,0.228980322,0.762815936,0.538774336,14.41460177,0.027106195,0.342327434,9.901327434,14.74247788,1.65840708,1.232300885,15.62654867,19.45707965
1983,C,10.85882353,6.509803922,1.592156863,0.588235294,1.096078431,1.860784314,3.011764706,0.515498331,0.066666667,0.735597332,0.555862745,14.41568627,0.004372549,0.39354902,14.74117647,8.480392157,1.11372549,2.484313725,17.0627451,18.2372549
1983,PF,10.89756098,6.175609756,1.77804878,0.73902439,0.753658537,1.719512195,2.948780488,0.507821553,0.162162162,0.743369735,0.548804878,14.1804878,0.009804878,0.390804878,13.67073171,9.443902439,1.385365854,1.748780488,16.16097561,17.71463415
1983,PG,10.08863636,2.211363636,5.456818182,1.297727273,0.170454545,2.018181818,2.227272727,0.466914696,0.23902439,0.777973568,0.516295455,14.15454545,0.056659091,0.301477273,4.934090909,28.25,2.436363636,0.35,17.50681818,18.65681818
1983,SF,13.39111111,4.46,2.142222222,0.826666667,0.424444444,1.806666667,2.535555556,0.496977277,0.18556701,0.767701863,0.539177778,14.90222222,0.022488889,0.341066667,9.7,11.71777778,1.515555556,0.902222222,13.82888889,21.17777778
1983,SG,12.32666667,2.68,2.862222222,1.006666667,0.242222222,1.744444444,2.342222222,0.483856894,0.263414634,0.796533534,0.531844444,14.39333333,0.044355556,0.281311111,6.04,16.48444444,1.906666667,0.535555556,13.47111111,21.48888889
1982,AVERAGE,11.64136364,4.660454545,2.780454545,0.940454545,0.592727273,2,2.65,0.487469148,0.229287091,0.743127535,0.52615,14.53590909,0.02455,0.32215,9.899545455,14.70636364,1.72,1.275454545,16.31727273,19.62181818
1982,C,10.65652174,6.695652174,1.695652174,0.623913043,1.267391304,1.960869565,3.02173913,0.507170795,0.166666667,0.717437722,0.5355,14.61956522,0.004717391,0.366456522,14.6173913,8.997826087,1.182608696,2.82826087,17.81086957,18.10217391
1982,PF,11.64047619,6.833333333,1.802380952,0.823809524,0.802380952,1.966666667,3.05952381,0.497074536,0.155555556,0.717551622,0.535357143,14.71904762,0.010214286,0.357761905,14.08095238,9.242857143,1.483333333,1.680952381,16.26428571,18.86904762
1982,PG,10.85227273,2.293181818,5.138636364,1.35,0.163636364,2.245454545,2.256818182,0.46060899,0.220588235,0.772344013,0.510386364,14.14545455,0.05025,0.289568182,4.825,26.30681818,2.370454545,0.313636364,17.97272727,19.46363636
1982,SF,12.58510638,4.457446809,2.153191489,0.861702128,0.436170213,1.889361702,2.578723404,0.492622951,0.226804124,0.741780822,0.525957447,14.4893617,0.020191489,0.303829787,9.480851064,11.85744681,1.60212766,0.895744681,14.72765957,20.61276596
1982,SG,12.51219512,2.924390244,3.187804878,1.065853659,0.26097561,1.941463415,2.317073171,0.481092437,0.267080745,0.7736,0.523365854,14.72682927,0.038902439,0.291926829,6.248780488,17.52439024,2.002439024,0.585365854,14.74146341,21.13170732
1981,AVERAGE,11.46502242,4.561883408,2.649775785,0.89058296,0.566816143,1.820627803,2.689237668,0.492569719,0.256029685,0.747578602,0.532757848,14.52466368,0.027457399,0.328130045,10.07757848,14.11524664,1.665470852,1.304035874,15.46950673,19.55426009
1981,C,10.86744186,6.739534884,1.560465116,0.574418605,1.21627907,1.811627907,3.076744186,0.516778523,0.1,0.732984293,0.547139535,14.80232558,0.003604651,0.377488372,14.8744186,8.553488372,1.106976744,2.797674419,17.01395349,18.00465116
1981,PF,10.02244898,5.918367347,1.532653061,0.691836735,0.76122449,1.648979592,2.912244898,0.497738693,0.074074074,0.706806283,0.527897959,13.79591837,0.00822449,0.333428571,13.87755102,8.697959184,1.432653061,1.859183673,15.79591837,18.3122449
1981,PG,10.91388889,2.355555556,5.441666667,1.394444444,0.161111111,2.047222222,2.433333333,0.470814815,0.272727273,0.770652174,0.518666667,14.15,0.058444444,0.280638889,4.747222222,26.58333333,2.386111111,0.338888889,16.96666667,18.48888889
1981,SF,12.54693878,4.669387755,2.332653061,0.918367347,0.412244898,1.836734694,2.702040816,0.501631321,0.228915663,0.747536946,0.540755102,14.9755102,0.016346939,0.340816327,9.983673469,12.45918367,1.665306122,0.881632653,14.46326531,20.30204082
1981,SG,12.83913043,2.693478261,3.010869565,0.973913043,0.234782609,1.817391304,2.276086957,0.476589654,0.279835391,0.782987274,0.527,14.85434783,0.057826087,0.3,5.817391304,17.09130435,1.87173913,0.52173913,13.57826087,22.36304348
1980,AVERAGE,11.77281106,4.669585253,2.805069124,0.979723502,0.575576037,1.990322581,2.660829493,0.48880525,0.217002237,0.754229872,0.531299539,14.64700461,0.022645161,0.336732719,9.918894009,14.78571429,1.776958525,1.242396313,16.32626728,19.43870968
1980,C,11.36046512,7.055813953,1.93255814,0.655813953,1.162790698,1.960465116,3.039534884,0.508192389,0,0.722222222,0.542255814,15.12325581,0.003418605,0.381790698,14.85813953,10.16744186,1.18372093,2.488372093,17.15813953,18.20697674
1980,PF,10.70232558,6.504651163,1.748837209,0.802325581,0.811627907,1.876744186,3.06744186,0.492216855,0.125,0.695652174,0.531465116,14.3744186,0.008348837,0.369860465,14.23255814,9.313953488,1.511627907,1.830232558,16.24186047,18.57674419
1980,PG,10.07674419,2.186046512,4.625581395,1.269767442,0.162790698,2.155813953,2.395348837,0.47094632,0.225165563,0.795373665,0.523116279,13.46744186,0.046186047,0.319023256,4.88372093,24.36046512,2.406976744,0.36744186,19.36744186,18.38372093
1980,SF,12.87333333,4.722222222,2.426666667,0.968888889,0.471111111,1.888888889,2.56,0.491399448,0.166666667,0.770315648,0.535244444,15.12666667,0.015088889,0.324177778,9.742222222,12.82444444,1.682222222,0.986666667,14.52222222,20.23555556
1980,SG,13.8,2.876744186,3.309302326,1.202325581,0.274418605,2.074418605,2.246511628,0.481905541,0.251282051,0.791014295,0.524232558,15.12093023,0.040534884,0.289395349,5.886046512,17.35348837,2.104651163,0.551162791,14.4255814,21.75348837
1979,AVERAGE,11.91619048,4.820952381,2.809047619,1.02,0.57,2.01047619,2.591904762,0.482998791,0.278582931,0.765472824,0.525566667,14.57428571,0.030652381,0.309633333,9.849047619,14.60095238,1.824761905,1.19047619,16.00333333,19.57047619
1979,C,11.58947368,7.794736842,2.223684211,0.734210526,1.155263158,2.005263158,3.076315789,0.509860789,0,0.727868852,0.542710526,15.48421053,0.003078947,0.354184211,15.26578947,10.93947368,1.273684211,2.363157895,16.96315789,17.67631579
1979,PF,11.11463415,6.570731707,1.792682927,0.836585366,0.775609756,2,2.936585366,0.482703566,0.254237288,0.719215686,0.523512195,14.29756098,0.012707317,0.338926829,14.01219512,9.482926829,1.536585366,1.719512195,16.27317073,19.13902439
1979,PG,9.488095238,2.176190476,4.428571429,1.252380952,0.161904762,1.980952381,2.161904762,0.460153483,0.276836158,0.792836399,0.509642857,12.7452381,0.055238095,0.308952381,4.795238095,23.44047619,2.35,0.35,18.81904762,17.66428571
1979,SF,13.09183673,4.87755102,2.373469388,1.032653061,0.502040816,1.948979592,2.548979592,0.490537472,0.262711864,0.788639366,0.534244898,15.38979592,0.024163265,0.289734694,9.844897959,12.46326531,1.82244898,1.026530612,14.28979592,20.72040816
1979,SG,14.1575,2.91,3.24,1.22,0.315,2.1325,2.2825,0.471753179,0.301158301,0.796827795,0.517475,14.915,0.057375,0.262375,5.7475,16.6625,2.095,0.6175,13.9575,22.405
